Link Profile Pengguna;Username;Bintang ke-1;Bintang ke-2;bintang ke-3;Bintang ke-4;Bintang ke-4;Rating;Sejak Ulasan;Comment;Total Like Comment
https://lh3.googleusercontent.com/a-/ALV-UjUVbkxvLLppLraVKmH_rJX6u4jMKUsFGyH2q5SfpFeQeiw=w45-h45-p-rp-mo-ba4-br100;emen ly;1;1;1;1;1;5;5 bulan lalu;Mall bagus.. bnyk restauran nya..bnyk pilihan shopping baju atw makanan atw perhiasan...smua trsedia.. toilet bersih, mushola ada.. komplit;0
https://lh3.googleusercontent.com/a-/ALV-UjXpcPZCzurZ2GJHynY_PYJPH_9y0Myt7FtmNcDMDlSV4iw=w45-h45-p-rp-mo-ba5-br100;Andry Andika;1;1;1;1;0;4;5 bulan lalu;Tempat nongkrong dan belanja menengah atas di Bandung. Ada tmpt makan di bawah dan di atas. Dan toko2 pakian asesories serta buku tersedia di sini. …;5
https://lh3.googleusercontent.com/a/ACg8ocK9RV2wmQ7qSRtSwo3WLrtGClVan8p6aMfrHDpV40ZE=w45-h45-p-rp-mo-ba3-br100;Rahel Oktavianty;1;1;1;1;0;4;5 bulan lalu;mall yg berbeda dr yg lain karena di dalamnya  ada air terjun, kebun binatang dan taman bunga.;0
https://lh3.googleusercontent.com/a-/ALV-UjW79ktAD17MHfgDUs49s1_8wsGLnTVHZLQS01T2fF7VcsA=w45-h45-p-rp-mo-ba3-br100;Nabil Arsy Rabbani;1;1;1;1;0;4;5 bulan lalu;Toilet yang jauh dan jumlah titiknya sedikit menyebabkan antrian cukup panjang.;0
https://lh3.googleusercontent.com/a/ACg8ocKQ3Nq4g9ERuvbzhE48NN8WWQ0N9AEQrxQ5jFfGuKaJ=w45-h45-p-rp-mo-ba4-br100;Amaniyya Hanifah;1;1;1;1;0;4;5 bulan lalu;salah satu mall yang bagus untuk hangout, estetik, dan juga lumayan lengkap. Cuma waktu saya kesana sign toiletnya kurang terlihat sehingga susah untuk cari toilet dan musholla yang jauh;0
https://lh3.googleusercontent.com/a-/ALV-UjXPZx0UJt8tTPy9FJBCQ9kpxpuFvFjYoHElN4M3i3iTGDo=w45-h45-p-rp-mo-ba5-br100;Khabibur Rohman;1;1;1;1;0;4;5 bulan lalu;PVJ sangat berbeda dengan Mall lain di Indonesia pada umumnya. Bayangkan saja, ada kebun bunga matahari, mini zoo di tengah Mall. …;0
https://lh3.googleusercontent.com/a-/ALV-UjU7AjGGxHw_m219A5P5xI7sfM0KlMdCvyCg1fr-puk2xB0=w45-h45-p-rp-mo-br100;Indra Zhong;1;1;1;1;0;4;5 bulan lalu;Mall yg unik..walaupun ga terlalu besar, tapi lumayan lengkap, banyak tempat makan juga. Yg unik juga, di rooftop nya ada air terjun didalam ruangan.. keren..;0
https://lh3.googleusercontent.com/a-/ALV-UjWE8owJB4yUEDDbkkRhsH8KeFHX1_ekFRhpmEFjauiNwA=w45-h45-p-rp-mo-ba3-br100;yuni karlina;1;1;1;1;0;4;5 bulan lalu;Parkir motornya pindah ke atas jadi lebih nyaman dan akses masuk lebih mudah.;0
https://lh3.googleusercontent.com/a-/ALV-UjWgM08IjuimR74dbfiVIr3gzpbvxz5o5Vnrwjw1mOyqxH4=w45-h45-p-rp-mo-ba2-br100;Muti Chia;1;1;1;1;0;4;5 bulan lalu;tolong lah musolah tmpat wudunya jgn terbuka gtu...sya pake niqab gk nyaman wudunya,,udh gtu di wc kurang ngaman krna gk ada selang wc yg biasa...plis sakit bgt pake yg keluar sendiri dri wc itu beneran;0
https://lh3.googleusercontent.com/a-/ALV-UjXCkmR2fqoeG4koKPyx2Ey7mGIsLdsABwW0eRN1B-lnqOHH=w45-h45-p-rp-mo-ba4-br100;RHDN;1;1;1;0;0;3;5 bulan lalu;pilihan buat makan ok lah tp buat mall segede ini gak punya ATM BCA;0
https://lh3.googleusercontent.com/a-/ALV-UjWKWMCr_CJxQVRzAVJnBaflLXhSyldKzGfOV_YieLbcaiY=w45-h45-p-rp-mo-ba2-br100;ERY EMH;1;1;1;0;0;3;5 bulan lalu;Ini mall oke, ngga boring tiap hari kesini. Tapi sayang banget pintu masuk dan pintu keluar bau sampah banget. Apalagi kalau hujan nyengatnya ga ketolong ampe ke lantai LG dan Glamour Level padahal banyak restaurant. Toiletnya masih jorok banget, mushola becek.;0
https://lh3.googleusercontent.com/a-/ALV-UjWhpaCaji280hr8rcTOhrfhYvuP4iYxQeGOmge5aQ1WAw=w45-h45-p-rp-mo-br100;Zoel Pancawardana;1;1;0;0;0;2;5 bulan lalu;Toilet kotor, mushalla seperti jarang dibersihkan dan kurang nyaman, alat sholat seperti sejadah dan sarung bau, mending bawa alat sholat sendiri kalo kesini. Beberapa kali kesini gak ada perubahan;0
https://lh3.googleusercontent.com/a/ACg8ocIgN_OZyiQlo7uyLcUm0qeFAiYjJ1c4F3xQpp4bHtYi=w45-h45-p-rp-mo-br100;putri anggia;1;0;0;0;0;1;5 bulan lalu;Ini mall tambal sulam yang konsepnya dipaksakan. Padahal tenant nya barang² branded. Mall dengan luasnya seperti ini, mau ke toilet nya aja harus pakai Waze. Begitupun Musholla nya. Parah.. nggak lagi² deh ke sini. Dan parkiran nya crowded. Apalagi yang di basement. Mana ada bayar karcis pas di tanjakan.;0
https://lh3.googleusercontent.com/a/ACg8ocLHCJwL80SDgqy1xEVtDH_0OLsHRMYjfl_Pm8GmRylC=w45-h45-p-rp-mo-br100;mitranilova nova;1;0;0;0;0;1;5 bulan lalu;1 Juli 2023, saya pertama kali ke mall ini. Sebagus apapun mallnya kalau fasilitas toilet dan mushola minim dan tidak memadai, saya kasi ⭐️ satu.;0
https://lh3.googleusercontent.com/a-/ALV-UjVwxcGOH7-HHfU3lQbvCAud9A52josiiNHUyNIttwkpBg=w45-h45-p-rp-mo-ba4-br100;Tri Yuliwanda;1;1;1;1;1;5;5 hari lalu;Tempatnya keren. Banyak spot foto. Tapi krn ini mall utk barang branded, jadi valuenya agak high sich;0
https://lh3.googleusercontent.com/a-/ALV-UjUiW5DgEY4hJEyZwGkDqh0FZT_SGTY15iUagJT1H5Ff4vM=w45-h45-p-rp-mo-ba4-br100;Juju Jumaroh;1;1;1;1;0;4;5 hari lalu;Mall terbesar di bandung, banyak store2 yg bagus, branded, harga menengah keatas. Susah nyari security di setiap lantainya. Toiletnya jauh jauh banget dah.;0
https://lh3.googleusercontent.com/a-/ALV-UjWUwhk7ftI1IEKK9as4OJnB_EyPy8OvR_OFF6s3GufSsfQ=w45-h45-p-rp-mo-ba4-br100;beynurul Hasibuan;1;1;1;1;1;5;5 tahun lalu;Mall bagus yang tidak kalah jauh dengan lay out dan udara di luar negeri. Tempatnya luas bagus banyak event acara. Toiletnya jauh banget kalau orang tua atau yang kebelet pasti kasian karena ujung ke ujung. Semoga toilet diperbanyak di dekat outlet2 nya supaya gak kejauhan.;4
https://lh3.googleusercontent.com/a-/ALV-UjXgBHBIn1loe3lc-S0io2P7tThlR1sr7CPf2nC8eflQLREt=w45-h45-p-rp-mo-ba6-br100;Acep;1;1;1;1;1;5;5 tahun lalu;Mall yg cukup unik karna selain tempat belanja,bermain dengn Anak,nonton dll Mall ini juga tersedia Edukasi Buat Anak ada Mini zoo,Bird park.Cat dll.Jadi Tambah Seru Bawa anak bermain di sini 👍 …;6
https://lh3.googleusercontent.com/a-/ALV-UjWySVrgQFhSwqMrZmbQLH80heQjoYDrWHmKSRj381RCQgH4=w45-h45-p-rp-mo-ba4-br100;Natasya Riley;1;1;1;1;1;5;5 tahun lalu;SERING BANGET KESINI GAK BOSEN sumpah deh;0
https://lh3.googleusercontent.com/a-/ALV-UjWr2uPXlWgoe04V7yDqpqr8dMVyN94YifkPpiSPGtEUdFRY=w45-h45-p-rp-mo-ba6-br100;Moffy Pamungkas;1;1;1;1;1;5;5 tahun lalu;Ada banyak merek internasional di sini seperti stradivarius, bershka, zara, topshop, guess, marc jacobs, , fosil,  sushi groove, zenbu, paperlunch, dll. yang merupakan satu-satunya di bandung (sebelum 23paskal) …;16
https://lh3.googleusercontent.com/a-/ALV-UjVDeA5_YeQOa0qD1ST9MwsEYOTe4k7ThMayEnmMSFnwdwHx=w45-h45-p-rp-mo-ba6-br100;Aiko;1;1;1;1;1;5;5 tahun lalu;Mall nya gede bnaget...cocok lah buat kita2. Komplit juga semua ada disini... Parkir nya pake e money ya sob. Soalnya kmren aku gak tau pas mampir ke sini ternyta pake e money...tp petugas parkir nya nyediain kok 😀 …;22
https://lh3.googleusercontent.com/a-/ALV-UjUpBydrtw6rOfmqydlKwsztjJM_seUSlQt4FrpN8FttnpA=w45-h45-p-rp-mo-ba5-br100;mutia uti;1;1;1;1;1;5;5 tahun lalu;Parkirannya luas banget ya.;0
https://lh3.googleusercontent.com/a-/ALV-UjXhPSxHwk_L27BnjYPvoyNVFC_Aan6H2vx2zo4HHghZgw=w45-h45-p-rp-mo-br100;Yuli Kurniawan;1;1;1;1;1;5;5 tahun lalu;Paris Van Java Mall Bandung di Bandung memang sangat pantas dan wajib anda kunjungi apabila berkesampatan mengunjungi kota bandung.Tempat wisata di kota bandung ini adalah kawasan wisata terpadu yang sama baiknya dengan Cihampelas …;2
https://lh3.googleusercontent.com/a-/ALV-UjX5uLILR_wNSY5tqPjoC9RFIs31Zfy6KpA_KrTqmMbXqjI=w45-h45-p-rp-mo-ba5-br100;Nandana Verdian Listyoko;1;1;1;1;1;5;5 tahun lalu;Mall paling keren se Bandung iniih..tematik banget & ada air terjun didalamnya, asli keren bgt ! …;21
https://lh3.googleusercontent.com/a/ACg8ocLj8_rYoDhj8ioD6x0Ab8zj-qOk9yOf8fQhSJOhGGl3=w45-h45-p-rp-mo-br100;Agusta Cell;1;1;1;1;1;5;5 tahun lalu;Siapa yang gak kenal dengan Paris Van Java atau lebih di kenal dengan sebutan PVJ mall meskipun berada di kota Bandung tetapi mall yg satu ini menyuguhkan pemandangan dengan nuansa hijau pegunungan...pokoknya enak banget buat anak2 bermain...;9
https://lh3.googleusercontent.com/a-/ALV-UjXqd1HV34ifTSY7pzl9xTjac23t-Ih_S2LUId_E77ASPhU=w45-h45-p-rp-mo-ba4-br100;Thata Suharto;1;1;1;1;1;5;5 tahun lalu;Sampai sana jam 8 pagi belum pada buka tokonya. Tp enak banyak spot foto. Ada air terjun juga di lantai paling atas. Bisa untung duduk2. Tapi pas masih tahap pembangun jadi banyak tukang.;0
https://lh3.googleusercontent.com/a-/ALV-UjX-U5XgP7DWMuwujfCSYu8EpQPcNysZb3e3eVvEPKRfmYbB=w45-h45-p-rp-mo-ba5-br100;Seyla Anggraeni;1;1;1;1;1;5;5 tahun lalu;"Penataan bangunannya beda dari mall"" lainnya.  Diatapnya ada taman bunga, kids zoo dan lain lain.  Bagus deh pokoknya.  Kalo ke Bandung wajib mampir PVJ 😊 …";4
https://lh3.googleusercontent.com/a-/ALV-UjW3mQPReRge4sBZJIuvBE1hvzQk56IOLBBNu-E_kHD_ys0=w45-h45-p-rp-mo-ba4-br100;rizal kusumah;1;1;1;1;1;5;5 tahun lalu;Mall atau tempat perbelanjaan yang terbaik yang pernah saya kunjungi.  Banyak pasilitas yang disediakan dan sangat lengkap. Mulai dari  tempat bermain anak anak, taman mini, Kebun binatang mini, seluncur salju, air terjun, trampolin, taman …;6
https://lh3.googleusercontent.com/a-/ALV-UjXX653BIyYtV75uN8O00XxsEZt-D9IABadJoBZWBn9AgA=w45-h45-p-rp-mo-ba5-br100;Inna Diena Fitrah;1;1;1;1;1;5;5 tahun lalu;Mall keren...  Mall yang menyatukan dengan alam...  Super lengkap semua ada disini..  Shoping,  kuliner, buat berswa fotopun keren bangeeeet.... Tuk anak2 pun lengkap bisa mengenalkan flora fauna.... Kereeeen bangeeeetlah 👍👍👍👍 …;0
https://lh3.googleusercontent.com/a-/ALV-UjWOm0SYTlYONI3BppSOuJLDnKb1qMw2VKhj5IFs5xofDQ=w45-h45-p-rp-mo-ba6-br100;Udin Badut clown;1;1;1;1;0;4;5 tahun lalu;Kreatifitas terlihat di taman gantung dan air terjun artifisial di lantai atas, saat ke sini bareng istri ada festival bunga matahari. …;10
https://lh3.googleusercontent.com/a-/ALV-UjViqKJMdT17vc8xCOYHhE8qU2BizhF3m9zcEMqnluoQww=w45-h45-p-rp-mo-ba3-br100;Galih tri lestari;1;1;1;1;0;4;5 tahun lalu;"Tempatnya bagus buat hangout, jalan"" bareng keluarga, nonton bareng, makan"" juga oke bgt. Tempat berbelanja yang emang lengkap …";0
https://lh3.googleusercontent.com/a-/ALV-UjVXIqhLdl4DIyT5wqLtM67e8zgwDMzy06F2hpQyhH800ek=w45-h45-p-rp-mo-ba5-br100;Beniah darmawan;1;1;1;1;0;4;5 tahun lalu;Konsep mall nya lain dari pada yang lain. Unik karena menggabungkan tema modern dengan tema khas jawa barat yang asri dan kehijauan. Tempat nya sangat nyaman dan juga bersih. Bisa juga di jadikan sebagai tempat bagus untuk berfoto karena …;3
https://lh3.googleusercontent.com/a-/ALV-UjWGUGg2AOIIfZ8sqj6rAnikemcxu8jdvBN3A2whvJgtBeg=w45-h45-p-rp-mo-ba6-br100;Ardian Saputro;1;1;1;1;1;5;6 bulan lalu;First time sih gua liat sawah di tengah mall. Se ndeso itu hahaha. Ya kali cuma mainan doang atau plastik itu pohon ternyata beneran lho. …;3
https://lh3.googleusercontent.com/a-/ALV-UjXe9AnDPRPz-Qnvn6i6_Y5rXLy3Xd9IfV-4sNsL-CFCcQ=w45-h45-p-rp-mo-ba5-br100;Yani Septiani;1;1;1;1;1;5;6 bulan lalu;Mall besar;0
https://lh3.googleusercontent.com/a-/ALV-UjWU_MFBbMvcuuwHtDpQaN9T7CS-uYvUgWPhCuND4s4y2Ew=w45-h45-p-rp-mo-ba3-br100;Liana Fransiska;1;1;1;1;1;5;6 bulan lalu;Mall PVJ Bandung cocok buat jalan” bareng Bestie dll, nuasa mall nya juga seru dan bagus 👍 di atas nya ada bagian out door dan banyak stand” makanan / minuman cocok buat nongki” 🫶 next ada kesempatan buat ke Bandung bakalan mampir ke mall ini lagi 😊🙏 …;6
https://lh3.googleusercontent.com/a-/ALV-UjUog8Bvn5sFubYJn6DyMc43bvHMe1QLXufLWsYI3n9TO4g=w45-h45-p-rp-mo-ba5-br100;Dens Rachman;1;1;1;1;1;5;6 bulan lalu;Salah satu mall terbesar di kota bandung, banyak brand brand fashion ternama buka toko disini, ada uniqlo, vans, melisa, h&m, nike, billabong, lego, max dan yg lainnya. …;0
https://lh3.googleusercontent.com/a-/ALV-UjUkF7FNtmMlHkbhhXX9uNM6l36bEz_AD7LmKKPfRrfWxe4=w45-h45-p-rp-mo-ba3-br100;Sylvalest;1;1;1;1;1;5;6 bulan lalu;Wort it bnget untuk ngadain acara ulang tahun anak di kidzoona tamu undangan bisa dapet jatah main plus pendamping juga, acara dipandu dengan meriah, hampers ultah dan cupcake juga udah include plus tambahan dekor ya juga bagus,;0
https://lh3.googleusercontent.com/a-/ALV-UjXISMliKOPGTeR_QCP8Tsbg9qPhbywevplIPpjo5Gt30t8=w45-h45-p-rp-mo-ba6-br100;wahyudi imron;1;1;1;1;1;5;6 bulan lalu;Good mall, bnyak arena mainan anak2, satu2nya yg ada ice skating. Di lantai atas ada air terjun 👍. Musholla nya juga bagus …;9
https://lh3.googleusercontent.com/a-/ALV-UjXzq2o39VW3bbOcYLNZ-lX__mkuYZCSyQP_k1ipOPVFyePA=w45-h45-p-rp-mo-ba4-br100;Liorde Sien;1;1;1;1;1;5;6 bulan lalu;Mall semi-outdoor.;0
https://lh3.googleusercontent.com/a-/ALV-UjUabnog7eUyBYbMwZDnF5bltJWLEXqiOcRN54sFfIifiw=w45-h45-p-rp-mo-ba4-br100;Khodijah : alawiyah_syaf;1;1;1;1;1;5;6 bulan lalu;Mall dengan brand luar dan lokal lengkap, bisa dibilang disini surganya para cewek wkwkkw cuman karena luas kadang pegel kaki sesudah belanja melanda wkwk, terdapat mushola dan view yang keren, terdapat juga kebun binatang kecil;0
https://lh3.googleusercontent.com/a-/ALV-UjXI2AzskGJ1fGmRXll2wMKhcXMycXHaI1Yi8G7UkIUwyfc=w45-h45-p-rp-mo-ba5-br100;ratna dwi;1;1;1;1;1;5;6 bulan lalu;"Mall terbesar di bandung. Tapi sedikit jauh dari bandung. Banyak brand"" besar di sini dan lengkap semua ada. Cuma terlihat sepi. Suasana nyaman kolaborasi antara desa dab moderen.";3
https://lh3.googleusercontent.com/a-/ALV-UjUzdp_y4DirVkYiIZMqnywkUK28v8yuJGwMJlNnMFYW6sM=w45-h45-p-rp-mo-ba3-br100;3PA01_Desty Caroline;1;1;1;1;1;5;6 bulan lalu;semi outdoor mall di bandung! no comment sii buat mall ini mah super lengkap salah satu mall paling enakeun walaupun cape jalannya karena terlalu luas terus disini lagi ngehype banget karena kkv baru dibuka, lagi musim banget di pvj nenteng …;2
https://lh3.googleusercontent.com/a-/ALV-UjUfq8S0pp97Q21f5DG5BekfuIuERKFJB6w2he9y2EURJcg=w45-h45-p-rp-mo-ba5-br100;faizal karimuddin;1;1;1;1;1;5;6 bulan lalu;Mall dengan konsep open space, selalu ramai di weekend. Memiliki taman bunga, air terjun dan aneka binatang di bagian rooftop mall. Tenant di mall lengkap, sehingga menjadi tempat yang pas untuk dikunjungi saat berada di kota bandung.;0
https://lh3.googleusercontent.com/a-/ALV-UjXtKI9phA_sifGcjEhqY8Q7dOd_eFxjbpY6sarLTxiLhno=w45-h45-p-rp-mo-ba5-br100;Retno Atwis;1;1;1;1;1;5;6 bulan lalu;Naik kuda di mall lantai 5. Makanan di mall ini semuanya okee. Toiletnya cakep ada kolam ikan koi nya, tapi kurang banyak toiletnya di setiap lantai.;0
https://lh3.googleusercontent.com/a-/ALV-UjXXdsDkwejodfpn6OKwVgHHDj3ELYcvAHBBXmIRSl3EfV4=w45-h45-p-rp-mo-br100;Engla Breinda;1;1;1;1;1;5;6 bulan lalu;Saya suka banget dengan konsep PVJ ini. Konsep nya ga cuma ada indoornya aja, tapioutdoornya juga. Ramah anak juga karena ada nursery roomnya. Jadi buat yang punya bany seperti saya, jadi nyaman banget menyusui tanpa khawatir keliatan di public.;0
https://lh3.googleusercontent.com/a-/ALV-UjVpJ7QMsc8Srr_l9_gw5RqBn1gEDnvOO4HCS258K1Nm2K0=w45-h45-p-rp-mo-br100;Dianita Apriani;1;1;1;1;1;5;6 bulan lalu;Toiletnya bagus bangetttttttttttt, walaupun pertama kali kesini tapi gak bingung kemana kemananya, aksesnya mudah;0
https://lh3.googleusercontent.com/a-/ALV-UjUuEvgAcqIkNXWDcAmW9uXex4CWlx_xtjbN3Sfv0sJi2IdG=w45-h45-p-rp-mo-br100;Syafira Ajeng;1;1;1;1;1;5;6 bulan lalu;Mall nya seru, konsepnya outdoor dan indoor, banyak tenan nya juga di dalamnya, cocok buat shopping di Bandung 👍🏻 …;0
https://lh3.googleusercontent.com/a-/ALV-UjXnGOF4IOFbbRUzyYyg1bTQA3woHrBNno7ROJD99azoF3Q=w45-h45-p-rp-mo-br100;Abifarhan;1;1;1;1;1;5;6 bulan lalu;Udah sekian purnama ke bandung, baru ada keinginan masuk ke sini 😅;0
https://lh3.googleusercontent.com/a-/ALV-UjU0x3zHk623LxQJ8hq3nDauoApXxjEnZ4Q-71MIn--h5vs=w45-h45-p-rp-mo-br100;Trian Aslan;1;1;1;1;1;5;6 bulan lalu;Seru untuk ngajak main anak, lumayan tp harganya tp puas dengan situasi dan pelayanannya;0
https://lh3.googleusercontent.com/a-/ALV-UjWyoNKAbygolYhyyaycyO4eoLtMuSeR1JrbiGezAqMSvDg=w45-h45-p-rp-mo-ba4-br100;Tulus Aritonang;1;1;1;1;1;5;6 bulan lalu;Sdh bbrp kali kesini...;0
https://lh3.googleusercontent.com/a-/ALV-UjWm2ZwOWSdv2GoSvdApm-SCKfqMYcpNFkVnpaUYW984ZCY=w45-h45-p-rp-mo-ba3-br100;Atho Forest;1;1;1;1;1;5;6 bulan lalu;Tempat shooping nyaman, sambil bawa bocil main, ada icekiiting jg loh;0
https://lh3.googleusercontent.com/a-/ALV-UjUdoj8E8l43HIMspxSnRUI70e76Kx9unG40rOqjtYXrkYg=w45-h45-p-rp-mo-ba4-br100;Amalia Marina;1;1;1;1;1;5;6 bulan lalu;Kalau yang sudah sering kesini mungkin gak bakalan bingung dengan toko-tokonya, lumayan luas, juga di lantai atas ada air terjun, ice skating, taman, mall yg mengusung konsep outdoor+ banyak tanaman bikin betah di mall tersebut karena berasa gak di mall tapi juga jalan2 ke taman.;0
https://lh3.googleusercontent.com/a-/ALV-UjWJCsTzBzpaofTLGV0CUk9iic7_IImUotJwjLGDOm9IvA=w45-h45-p-rp-mo-ba5-br100;SIM MERIWATI;1;1;1;1;1;5;6 bulan lalu;Didalem sini termasuk sangat komplit untuk kawasan bandung. Bahkan Sogo, M&S, Adidas, Uniqlo bahkan sampai tempat makan dan restaurant bisa dibilang sangat lengkap disini. Ada outdoor ada indoor, untuk outdoor rata-rata makanan, untuk …;0
https://lh3.googleusercontent.com/a-/ALV-UjVhlTbAK3w8h1xRqzj9hXVmzfjQVTeSaLMogMNyFP5Sa2M=w45-h45-p-rp-mo-ba4-br100;Tri Widyo S;1;1;1;1;1;5;6 bulan lalu;Tempat belanja yg nyaman dan luas, banyak pilihan tenan dan produk;0
https://lh3.googleusercontent.com/a-/ALV-UjWwQ6K9373kYSQ1NFzLqVb3P7MWHc0hs-MvhYqOBuLTQw=w45-h45-p-rp-mo-ba2-br100;Eha Julaiha;1;1;1;1;1;5;6 bulan lalu;Keren ada sawah d dalam mall😍, terlengkap di bandung 🤗 …;0
https://lh3.googleusercontent.com/a-/ALV-UjXUKEao5hK1NjQkU_a0_e82X970Q3Wr7b-d4hrwKTex8OM=w45-h45-p-rp-mo-ba4-br100;Funatasya;1;1;1;1;1;5;6 bulan lalu;"Dulu pertama kesini, dengan ketidaktahuanku soal ""mall ini"" janjianlah sama temen di dalem smbil jalan jalan dikit ebuseeeeet dah ampe pegel kaki mana kebelet susah nyari toilet patokan ini itu ttep kaga ketemu 😂 …";0
https://lh3.googleusercontent.com/a-/ALV-UjXqhTRQhjLXPpUXtkpqVp6MdUGjL09HFyM4Zns1HQ3UlBE=w45-h45-p-rp-mo-ba4-br100;Nabila Amalia;1;1;1;1;0;4;6 bulan lalu;Mall besar dan lengkap di Kota Bandung, Isinya brand2 besar semua.  Ambience 9/10;0
https://lh3.googleusercontent.com/a-/ALV-UjUKGOEA1QNPAgfdIsdWmWfK_mNQQ0LX8UnKJVSFjmyRIWhc=w45-h45-p-rp-mo-ba2-br100;Annisa Nurul Fatimah;1;1;1;1;0;4;6 bulan lalu;Tidak banyak yang bisa di ceritakan, untuk pengalaman pemula yang baru main ke Mall PVJ Bandung: 1. Mall luas, saking luasnya bingung dan takut kesasar wkwk. 2. Jika masuk gerbang utama, terdapat parkir mobil luas. 3. Koleksi tenant lengkap. 4. Banyak spot foto 5. Biasa bawa hewan peliharaan 6. Sangat disayangkan toilet kurang.;0
https://lh3.googleusercontent.com/a-/ALV-UjU9_GFJh0xDGWdTsJDEFJz4jBsbbDLyQHvzjI6NnHJggw=w45-h45-p-rp-mo-ba6-br100;Fajar Adriyanto;1;1;1;0;0;3;6 bulan lalu;Mall yang paling banyak pengunjungnya di Bandung.;0
https://lh3.googleusercontent.com/a-/ALV-UjWhfuTt5sig7tPuLkPlLLcacVZoy2g5ar2pN3EdbqNTUmM=w45-h45-p-rp-mo-ba5-br100;akbar kesuma;1;1;1;1;0;4;6 hari lalu;Tempatnya luas, enak buat jalan bersama keluarga, banyak ragamnya tapi toiletnya ga asik, jauh-jauh. Gak ada toilet khusus anak, padahal ini tu mall cocok untuk keluarga. Kalau hujan banyak yg bocor.;0
https://lh3.googleusercontent.com/a/ACg8ocKjwir6qPxpfsX2kVn33UYWrKHBa9quisr_bJJUZrQ=w45-h45-p-rp-mo-br100;Rian Wijaya;1;0;0;0;0;1;6 hari lalu;Mall nyah enak cuman management parkirnya parah.sempit dan gak ada otak masa di tanjakkan bisa parkir dan sempit;0
https://lh3.googleusercontent.com/a-/ALV-UjUHEwY9tSMc7N_XO68e508m9-vAwhRF4rNiG0MdTZVB1w=w45-h45-p-rp-mo-ba6-br100;Windy Rizki;1;1;1;1;1;5;7 bulan lalu;Month of visit: April 2023;0
https://lh3.googleusercontent.com/a/ACg8ocIy41EHX3ZfSXtosxqpRht9Jc9pbuPD06EoC5cVpXGV=w45-h45-p-rp-mo-ba4-br100;Alissa Fariztina;1;1;1;1;1;5;7 bulan lalu;PVJ itu mall yang tergolong mewah banget di Bandung. Konsep mall nya unik, semi outdoor (indoor dan outdoor) jarang banget ada mall seperti ini. …;10
https://lh3.googleusercontent.com/a-/ALV-UjXx3km_eSIcbwlF7la43SOnh0uQl5AxgJPlOxBjKXsvh6MG=w45-h45-p-rp-mo-ba4-br100;Deni Ramdani;1;1;1;1;1;5;7 bulan lalu;Ke dibi buat ke tom sushi dan seworth it itu. 240k net buat 4 org kenyang bgt dan bisa cobain berbagai varian rasa sushi huhu cinta bgt;12
https://lh3.googleusercontent.com/a-/ALV-UjUZuLeBMbe8cci_H79rUSbC_BhIR323FwldhEFHlSce1w=w45-h45-p-rp-mo-ba4-br100;fitri kurniawati;1;1;1;1;1;5;7 bulan lalu;Sering banget kesini emg mall terbaik se bandung deh, tapi tadi kesini karena anak gadis pengen ke KKV yg lagi viral, dan penuhhh banget;0
https://lh3.googleusercontent.com/a-/ALV-UjXAL1j9UOyBYRJCNZ45LWUpfyrvL8jcPiX0NcqpEJdIbQ=w45-h45-p-rp-mo-ba5-br100;Nelson Sugiarto;1;1;1;1;1;5;7 bulan lalu;mall nya luas bgt, cocok buat yg suka jalan jalan sembari olahraga santai, ada air terjun dan kebun bunga jg di lantai paling atas;0
https://lh3.googleusercontent.com/a-/ALV-UjVd7MuDDncfMFDxATN2CFoz3Rpm-zeVa6Z1JbRNo0ZiU_yE=w45-h45-p-rp-mo-ba5-br100;rad;1;1;1;1;1;5;7 bulan lalu;Paris Van Java Bandung for the first time. Makanan, minuman, fashion, dsb lengkap disini.;21
https://lh3.googleusercontent.com/a-/ALV-UjWECnJuY0UcIMi0EDtzpK-Hr6n5Im_iXeCB6LOjpXdI57G0=w45-h45-p-rp-mo-ba4-br100;Riza Rustandi;1;1;1;1;1;5;7 bulan lalu;Selalu suka sama suasana mall nya, barang dan makanannya sangat lengkap;0
https://lh3.googleusercontent.com/a-/ALV-UjUvisEzh-e1NMQxo4BeSh_aeAB8NZ7icS-g2JCh1_A8Hfw=w45-h45-p-rp-mo-ba3-br100;JATNIKA MAULANA;1;1;1;1;1;5;7 bulan lalu;Salah satu Mall terbesar yang ada di kota Bandung. Wajib dikunjungi bagi yang ingin berwisata di area indoor.;0
https://lh3.googleusercontent.com/a-/ALV-UjUMruNNhjwBkkphEpfITnQFH7RcNh93nlDALQpgkneNaL9L=w45-h45-p-rp-mo-ba5-br100;Sindi Novita;1;1;1;1;0;4;7 bulan lalu;Pusat perbelanjaan yang terhitung besar di bandung dan segala brand mewah ada di sini. Tempatnya luas, dengan berbagai macam pemenuh kebutuhan dari mulai belanja fashion, rumah tangga, kuliner, hiburan anak, kendaraan, lengkap pokoknya. …;0
https://lh3.googleusercontent.com/a-/ALV-UjXaRbrX_8lhw8rFJjfvElA-chFlgfmjTFG4r8M5E628pUs=w45-h45-p-rp-mo-ba6-br100;IC Chanel68;1;1;1;1;0;4;7 bulan lalu;Mall ini lumayan luas terdiri dari 3 lt dan lantai paling atas konsepnya mirip dg Bugis Street. Jika anda datang dengan mobil sebaiknya parkir di area atas, jika di basement sempit dan harus hati2 karena diperuntukkan untuk mobil kecil …;8
